ID,Platform,Title,Publisher,Developer,Year,Region,Edition,Language,Copies,Genres,Description,Metacritic Score,Price Estimate,Cover URL,Source Images,Data Source
ps4_tomclancys_thedivision_01,PlayStation 4,Tom Clancy's The Division,Ubisoft Entertainment,"Ubisoft, Massive Entertainment",2016,,Standard,English,1,"Action, Shooter, RPG",Tom Clancy’s The Division is an action shooter in a third-person perspective with role-playing elements. The game includes both single and multiplayer (co-op) experience. Playing for The Division agen...,80,N/A,https://media.rawg.io/media/games/c73/c73c4ffebfe968ba0982a56c2b5020ef.jpg,,RAWG API
ps5_metalgearsolid4_steelbook_01,PlayStation 5,Metal Gear Solid 4: Snake Eater,Konami,Virtuos Games,2025,,Steelbook,English,1,Action,"Discover the origin story of iconic military operative Snake and begin to unravel the plot of the legendary Metal Gear series. Metal Gear Solid Delta: Snake Eater brings unprecedented new graphics, im...",N/A,N/A,https://media.rawg.io/media/games/1c0/1c0548b761f7c4e4c0da71172b3362bf.jpg,,RAWG API
ps5_finalfantasy7_01,PlayStation 5,Final Fantasy VII,Square Enix,Square Enix,2020,,Standard,English,1,"Action, Adventure, RPG","The world is under the control of Shinra, a corporation controlling the planet's life force as mako energy. In the city of Midgar, Cloud Strife, former member of Shinra's elite SOLDIER unit now turned...",87,N/A,https://media.rawg.io/media/games/d89/d89bd0cf4fcdc10820892980cbba0f49.jpg,,RAWG API
ps5_starwars_jedisurvivor_01,PlayStation 5,Star Wars Jedi: Survivor,Electronic Arts,"Respawn Entertainment, Respawn",2023,,Standard,English,1,"Action, Adventure",Star Wars Jedi: Survivor picks up five years after the events of Star Wars Jedi: Fallen Order. Cal must stay one step ahead of the Empire’s constant pursuit as he continues to feel the weight of being...,N/A,N/A,https://media.rawg.io/media/games/3e4/3e43e29ae126ef951842393f5ff7f33a.jpg,,RAWG API
VG001,Xbox One,Tremblant: The Division,Ubisoft Entertainment,"Ubisoft, Massive Entertainment",2016,NTSC,Standard,English,1,"Action, Shooter, RPG",Tom Clancy’s The Division is an action shooter in a third-person perspective with role-playing elements. The game includes both single and multiplayer (co-op) experience. Playing for The Division agen...,80,N/A,https://media.rawg.io/media/games/c73/c73c4ffebfe968ba0982a56c2b5020ef.jpg,,RAWG API
VG002,Xbox 360,SoulCalibur,"Bandai Namco Entertainment, Namco","BANDAI NAMCO Entertainment America, NAMCO",1998,NTSC,Standard,English,1,"Action, Fighting","Soulcalibur (ソウルキャリバー, Sōrukyaribā) is a weapon-based 3D fighting game developed by Project Soul and produced by Namco. It is the second game in the Soulcalibur series, preceded by Soul Edge in Decemb...",98,N/A,https://media.rawg.io/media/games/743/7430f1846ba6ce836f169d936c89819e.jpg,,RAWG API
VG003,Xbox 360,Tom Clancy's Splinter Cell,"Ubisoft Entertainment, Aspyr","Ubisoft, Ubisoft Montreal",2002,NTSC,Standard,English,1,"Action, Adventure","Tom Clancy's Splinter Cell is a stealth-action game developed by Ubisoft Montreal. It is the first installment of the Splinter Cell franchise. ###Plot In 2003, the United States government formed a ne...",91,N/A,https://media.rawg.io/media/games/104/104e82a52297cc7ddd3b05b7e68be04f.jpg,,RAWG API
VG004,Xbox 360,Spec Ops: The Line (Full Spectrum Warrior),"2K Games, Missing Link Games",Yager,2012,NTSC,Standard,English,1,"Action, Shooter","The Line is the tenth entry into the Spec Ops series, as well as a modernized reboot. Following the worst recorded sandstorms in Dubai, Captain Martin Walker was sent to investigate the events that to...",76,N/A,https://media.rawg.io/media/games/b49/b4912b5dbfc7ed8927b65f05b8507f6c.jpg,,RAWG API
VG005,Xbox One,Ryse: Son of Rome,"Microsoft Studios, Crytek",Crytek,2013,NTSC,Standard,English,1,"Action, Adventure","The action of Ryse: Son of Rome is set in the capital of the Roman Empire, which is besieged by the Celtic barbarians led by Boudica. Emperor Nero says from the balcony of the Palace that the defender...",61,N/A,https://media.rawg.io/media/games/736/736c0eaec96d848d7824b33298a182f2.jpg,,RAWG API
VG006,Xbox,Dark Souls III,"Bethesda Softworks, Aspyr","id Software, Raven Software",2004,NTSC,Standard,English,1,"Action, Shooter","DOOM 3 is a first-person shooter, the third installment in the series, serving as a reboot to the previous games. ###Plot As the game is set in a science fiction universe, the events span accordingly....",87,N/A,https://media.rawg.io/media/games/3b0/3b01313965c19adc6b6c37a3d9d33576.jpg,,RAWG API
VG007,Xbox One,Hidden Ring,Uppercut Games,Uppercut Games,2020,NTSC,Standard,English,1,"Action, Adventure","Boat, climb, solve and explore in the beautiful ruins of a sunken world.
A drowned city, crumbling tips of skyscrapers stubbornly standing above the waves. Deserted villages, now inhabited by enigmati...",N/A,N/A,https://media.rawg.io/media/screenshots/4a1/4a1a306f6fbe85e93bff948a98ba8493.jpg,,RAWG API
VG008,Xbox One,Halo 5,Microsoft Studios,343 Industries,2015,NTSC,Standard,English,1,"Action, Shooter, Adventure","Halo 5: Guardians is an FPS game developed by 343 Industries.

Set in 2558, 8 months after Halo 4, the plot revolves around two fireteams. Blue Team with Master Chief acting as a commanding officer an...",84,N/A,https://media.rawg.io/media/games/77f/77fb27e5b7ec6984f43a70a289376e6a.jpg,,RAWG API
VG009,Xbox One,Gears of War 4,Microsoft Studios,The Coalition,2016,NTSC,Standard,English,1,"Action, Shooter","Gears of War 4 is a third-person shooter, a follower of Gears of War 3, set 25 years after its events. The game combines classic shooter mechanics with tactical elements and changing weather condition...",85,N/A,https://media.rawg.io/media/games/079/079175933a50b2bf202edd6aa17be19c.jpg,,RAWG API
VG010,Xbox One,Fallout 4,Bethesda Softworks,Bethesda Game Studios,2015,NTSC,Standard,English,1,"Action, RPG","The fourth game in the post-apocalyptic action RPG series from Bethesda studious brings players back to the retro-future. After customizing the facial features of the character, players will be admitt...",84,N/A,https://media.rawg.io/media/games/d82/d82990b9c67ba0d2d09d4e6fa88885a7.jpg,,RAWG API
VG011,Xbox One,Far Cry Primal,Ubisoft Entertainment,Ubisoft,2016,NTSC,Standard,English,1,"Action, Shooter",THE DIGITAL APEX EDITION THE DIGITAL APEX EDITION ALL ADDITIONAL DIGITAL CONTENT FOR FAR CRY PRIMAL: LEGEND OF THE MAMMOTH: 3 extra missions. Drink from the shaman's cup to play as the largest animal ...,74,N/A,https://media.rawg.io/media/games/119/119bb59e64c7956171a33df0d35aee6b.jpg,,RAWG API
VG012,Xbox One,Tom Clancy's Ghost Recon,Ubisoft Entertainment,"Ubisoft, Ubisoft Montpellier",2017,NTSC,Standard,English,1,"Action, Shooter, Massively Multiplayer","Tom Clancy's Ghost Recon Wildlands - the tenth game in a series of military tactical shooters with an open world, dedicated to the adventures of the special purpose squad ""Ghosts."" In the title of the...",72,N/A,https://media.rawg.io/media/games/72e/72e0e063c817e90c696b2da3ea78abaa.jpg,,RAWG API
VG013,Xbox One,Tom Clancy's The Division,Ubisoft Entertainment,"Ubisoft, Massive Entertainment",2016,NTSC,Standard,English,1,"Action, Shooter, RPG",Tom Clancy’s The Division is an action shooter in a third-person perspective with role-playing elements. The game includes both single and multiplayer (co-op) experience. Playing for The Division agen...,80,N/A,https://media.rawg.io/media/games/c73/c73c4ffebfe968ba0982a56c2b5020ef.jpg,,RAWG API
VG014,Xbox One,Tom Clancy's The Division 2,Ubisoft Entertainment,"Ubisoft, Massive Entertainment",2019,NTSC,Standard,English,1,"Action, Shooter, Adventure, RPG",Tom Clancy's The Division 2 is the sequel to the 2016 Tom Clancy's The Division. The game is inspired by the Tom Clancy political thriller books. ###Plot The game is set in the ruins of Washington D.C...,83,N/A,https://media.rawg.io/media/games/0e5/0e5e869f2e8f496b3f09e00187ea94fc.jpg,,RAWG API
VG015,Xbox One,Call of Duty,"Activision Blizzard, Activision Value Publishing","Raven Software, Treyarch",2021,NTSC,Standard,English,1,Shooter,"Rise on every front: Dogfight over the Pacific, airdrop over France, defend Stalingrad with a sniper’s precision and blast through enemies in North Africa.

Experience influential battles of World W...",N/A,N/A,https://media.rawg.io/media/games/fa8/fa870a46d5e3e8cb1fa0a5e4f798ff2a.jpg,,RAWG API
VG016,Xbox One,Smash Kart Army,Rebellion,Rebellion,2020,NTSC,Standard,English,1,"Action, Shooter, Arcade","Hitler’s hordes are back for more in this spine-chilling shooter from the makers of Sniper Elite 4! Abominable occult enemies, epic weapons and a harrowing new campaign for 1-4 players await in 1940s ...",76,N/A,https://media.rawg.io/media/games/c70/c7070c9ee7e1d4493feb446dd7a10309.jpg,,RAWG API
VG017,Xbox,Project Gotham Racing: Crimson Skies,Microsoft Game Studios,Bizarre Creations,2001,NTSC,Standard,English,1,"Racing, Arcade",,N/A,N/A,https://media.rawg.io/media/games/686/686ce8208c840129253be4b97120c781.jpg,,RAWG API
VG018,PlayStation 2,Metal Gear Solid 2: Sons of Liberty,Konami,Konami Computer Entertainment Japan,2001,NTSC,Standard,English,1,"Action, Shooter","Since the incident on Shadow Moses Island, Metal Gear's top-secret technology has been leaked into the black market through the machinations of Revolver Ocelot. As a result, countless variations of Me...",96,N/A,https://media.rawg.io/media/games/0f1/0f105a3d3ba6225269c4a08b43ecbb73.jpg,,RAWG API
VG019,PlayStation 2,Metal Gear Solid 3: Subsistence,Konami,Kojima Productions,2005,NTSC,Standard,English,1,Shooter,"Enhanced version of Metal Gear Solid 3: Snake Eater (2004) with many added features; such as the free range camera, new camouflage outfits, bonus levels and a theater mode.",94,N/A,https://media.rawg.io/media/games/3a1/3a1c43732e91c188a0079c9511e1e625.jpg,,RAWG API
VG020,Sega CD,FIFA International Soccer,"Electronic Arts, EA SPORTS","Electronic Arts Vancouver, Electronic Arts Sports",1993,NTSC,Standard,English,1,"Simulation, Sports","FIFA, also known as FIFA Football or FIFA Soccer, is a series of association football video games or football simulator, released annually by Electronic Arts under the EA Sports label. Football video ...",N/A,N/A,https://media.rawg.io/media/screenshots/af4/af4dd28b8a8f354314656f086ed3590d.jpg,,RAWG API
VG021,PlayStation 3,BlazBlue: Continuum Shift Extend,"Aksys Games, Aksys Games Localization","Arc System Works, Aksys Games",2010,NTSC,Standard,English,1,"Arcade, Fighting",BlazBlue: Continuum Shift is the latest fighting game entry in the successful BlazBlue series and builds upon the solid gameplay of its predecessor. In addition to containing the superior online play ...,N/A,N/A,https://media.rawg.io/media/screenshots/ba7/ba7454624310472fe247624a6f3aaa7c.jpg,,RAWG API
VG022,PlayStation 3,Star Wars: The Force Unleashed,"THQ, LucasArts Entertainment","Aspyr Media, LucasArts Entertainment",2008,NTSC,Standard,English,1,"Action, Adventure","The STAR WARS® saga continues in STAR WARS®: THE FORCE UNLEASHED™, a videogame developed by LucasArts, which casts players as Darth Vader’s “Secret Apprentice” and promises to unveil new revelations a...",69,N/A,https://media.rawg.io/media/games/932/93221053809511fde4a0c6a9fddaf558.jpg,,RAWG API
VG023,PlayStation 3,Sports Champions,Sony Computer Entertainment,"Sony Interactive Entertainment, Zindagi Games",2010,NTSC,Standard,English,1,"Sports, Arcade, Casual",Sports Champions™ will let you and your friends physically engage in an array of competitive sporting activities as you go head to head in six events. With the easy to use PlayStation®Move motion cont...,N/A,N/A,https://media.rawg.io/media/screenshots/69f/69f29aaf9a4d95ef7a2c942a3152f7f8.jpg,,RAWG API
VG024,PlayStation 3,Battlefield: Bad Company 2,Electronic Arts,"Electronic Arts, Electronic Arts DICE",2010,NTSC,Standard,English,1,"Action, Shooter","The sequel to Battlefield: Bad Company is the ninth game in the Battlefield series overall. The plot is set in an alternate history timeline, in which there's an ongoing war between the United States ...",87,N/A,https://media.rawg.io/media/games/e8f/e8f923180ecb9614ec564a15937cfd9e.jpg,,RAWG API
VG025,PlayStation 3,Resistance 3,Sony Computer Entertainment,Insomniac Games,2011,NTSC,Standard,English,1,"Action, Shooter","Set in a brutal, alternate 1950s universe, America has been successfully conquered and destroyed by the deadly Chimeran race, forcing the last remaining human survivors to seek refuge in hiding. Playe...",83,N/A,https://media.rawg.io/media/games/bc7/bc7af8abde264d391a9ad148f944e20f.jpg,,RAWG API
VG026,PlayStation 3,Favoritos: Metal Gear Solid: The Legacy Collection,Konami,"Konami Digital Entertainment, Kojima Productions",2013,NTSC,Standard,English,1,"Action, Adventure","Metal Gear Solid®: The Legacy Collection
© Konami Digital Entertainment",N/A,N/A,https://media.rawg.io/media/screenshots/4a1/4a14b0dd8f0a53c14e6435d5707db582.jpg,,RAWG API
VG027,PlayStation 3,Final Fantasy XIII-2,Square Enix,"Square Enix, ブロードメディアGC株式会社",2011,NTSC,Standard,English,1,RPG,"Final Fantasy XIII-2 is a Japanese role-playing game, a direct sequel to 2009 title Final Fantasy XIII and the third installment in Fabula Nova Crystallis subseries. ###Plot The game takes place three...",N/A,N/A,https://media.rawg.io/media/games/c6f/c6fc62de480c614fed2b88df0155cdcd.jpg,,RAWG API
VG028,PlayStation 3,Twisted Metal,Sony Computer Entertainment,"Sony Interactive Entertainment, Eat Sleep Play",2012,NTSC,Standard,English,1,"Action, Racing, Arcade","With four factions battling for control, players step into the combat boots of a twisted disciple in a high octane, highly destructible world. Players fight for the prize of one wish fulfilled by the ...",76,N/A,https://media.rawg.io/media/games/0af/0af1f89053246f42278ae911aec14e40.jpg,,RAWG API
VG029,PlayStation 3,God of War,Sony Computer Entertainment,SCE Santa Monica Studio,2005,NTSC,Standard,English,1,Action,"Unleash the power of the Gods and embark on a merciless quest as Kratos, an ex-Spartan warrior driven to destroy Ares, the God of War. Armed with lethal double chainblades, Kratos must carve through m...",94,N/A,https://media.rawg.io/media/games/1aa/1aa4ca34a8a6bb57a2e065c8332dc230.jpg,,RAWG API
VG030,PlayStation 3,FIFA Soccer 12,Electronic Arts,Electronic Arts Canada,2007,NTSC,Standard,English,1,Sports,FIFA Soccer 08 challenges players to master the skills required to play professional soccer. The FIFA Soccer 08 next-gen gameplay engine delivers animations and ball control that is so responsive you ...,80,N/A,https://media.rawg.io/media/games/b2c/b2c5dd6f0d467ca2d04ad422a1d4c2fd.jpg,,RAWG API
VG031,PlayStation 3,FIFA 13,Electronic Arts,Electronic Arts Canada,2012,NTSC,Standard,English,1,Sports,"Since the 1990 FIFA series has been expanding with each passing year. But the 2012 year was different for the format, because this year when FIFA 13 was released, it was still the time of motion contr...",78,N/A,https://media.rawg.io/media/games/3a0/3a0eb6aa1a04f80492efcd7dea8ad428.jpg,,RAWG API
VG032,PlayStation 3,Call of Duty: Black Ops,"Square Enix, Activision Blizzard","Raven Software, Treyarch",2010,NTSC,Standard,English,1,"Action, Shooter","Call of Duty: Black Ops is a first-person shooter, a seventh installment in the series altogether and a sequel to Call of Duty: World at War. The game takes place during the Cold War and shows differe...",81,N/A,https://media.rawg.io/media/games/410/41033a495ce8f7fd4b0934bdb975f12a.jpg,,RAWG API
VG033,PlayStation 3,Gran Turismo 5: The Real Driving Simulator,Sony Computer Entertainment,Polyphony Digital,2010,NTSC,Standard,English,1,Racing,"Gran Turismo 5 is the fifth part of the Gran Turismo series.

In addition to the characteristics of each model of the car, tuning is possible in the game. Tuning, as well as the acquisition of more an...",84,N/A,https://media.rawg.io/media/games/dc1/dc19247b653958c45f0625a097d7623a.jpg,,RAWG API
